Produkttransaktioner;;;;;;;;;;;;;;;;
Ordernr;External Customer no.;Kundnamn;Fakt.nr;Fakturadatum;Redovisn. år/period;Produktnr;Er ref.;Benämning;Antal;Märke;Trans.upplysn. 1;Invoice Reference (R7);Order category;Belopp;ISO-kod;Belopp (SEK)
4589;1457;HSR PTY LTD;12003273;6/30/2025;2025/6;QLB03;Karla Austin;Qualitative test - GM;42;;;;0;588.00;EUR;6413.32
4723;1457;HSR PTY LTD;12003381;7/29/2025;2025/7;Fritext;Karla Austin;SE-25-0727 8 Maize GM MPI;1;;;;0;0.00;EUR;0.00
4723;1457;HSR PTY LTD;12003381;7/29/2025;2025/7;PP001;Karla Austin;DNA-preparation - bulk 1;8;;;;0;1208.00;EUR;13175.66
4723;1457;HSR PTY LTD;12003381;7/29/2025;2025/7;QLB03;Karla Austin;Qualitative test - GM;24;;;;0;336.00;EUR;3664.75
4774;3809;Nylanders Jordbruk;12003367;7/29/2025;2025/7;Fritext;Daniel Nylander;SE-25-0752;1;;;;0;0.00;SEK;0.00
4774;3809;Nylanders Jordbruk;12003367;7/29/2025;2025/7;TPC004;Daniel Nylander;Soil Campaign package club root, incl. DNA prep;3;;;;0;5235.00;SEK;5235.00
4635;1685;Intertek Ghana Ltd (IC 51);12003219;6/30/2025;2025/6;Fritext;LEE BOTHA;SE-25-0453;1;;;;0;0.00;USD;0.00
4635;1685;Intertek Ghana Ltd (IC 51);12003219;6/30/2025;2025/6;PP001;LEE BOTHA;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1458.21
4635;1685;Intertek Ghana Ltd (IC 51);12003219;6/30/2025;2025/6;QLB03;LEE BOTHA;Qualitative test - GM;3;;;;0;28.20;USD;272.33
4636;3805;Intertek Ghana Ltd (IC 51);12003218;6/30/2025;2025/6;Fritext;Rockson Armah;SE-25-0492;1;;;;0;0.00;USD;0.00
4636;3805;Intertek Ghana Ltd (IC 51);12003218;6/30/2025;2025/6;PP001;Rockson Armah;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1458.21
4636;3805;Intertek Ghana Ltd (IC 51);12003218;6/30/2025;2025/6;QLB03;Rockson Armah;Qualitative test - GM;3;;;;0;28.20;USD;272.33
4636;3805;Intertek Ghana Ltd (IC 51);12003218;6/30/2025;2025/6;QTB01;Rockson Armah;Quantitative test - GM;2;;;;0;212.00;USD;2047.28
4636;3805;Intertek Ghana Ltd (IC 51);12003218;6/30/2025;2025/6;Fritext;Rockson Armah;ROCKSON.ARMAH@INTERTEK.COM;1;;;;0;0.00;USD;0.00
4637;1685;Intertek Ghana Ltd (IC 51);12003217;6/30/2025;2025/6;Fritext;LEE BOTHA;SE-25-0632;1;;;;0;0.00;USD;0.00
4637;1685;Intertek Ghana Ltd (IC 51);12003217;6/30/2025;2025/6;PP001;LEE BOTHA;DNA-preparation - bulk 1;2;;;;0;302.00;USD;2916.41
4637;1685;Intertek Ghana Ltd (IC 51);12003217;6/30/2025;2025/6;QLB03;LEE BOTHA;Qualitative test - GM;6;;;;0;56.40;USD;544.65
4638;1685;Intertek Ghana Ltd (IC 51);12003216;6/30/2025;2025/6;Fritext;LEE BOTHA;SE-25-0638;1;;;;0;0.00;USD;0.00
4638;1685;Intertek Ghana Ltd (IC 51);12003216;6/30/2025;2025/6;EXT007;LEE BOTHA;DNA preparation Bulk seeds;1;;;;0;151.00;USD;1458.21
4638;1685;Intertek Ghana Ltd (IC 51);12003216;6/30/2025;2025/6;PCR003;LEE BOTHA;Qualitative test GMO;3;;;;0;28.20;USD;272.33
4638;1685;Intertek Ghana Ltd (IC 51);12003216;6/30/2025;2025/6;PCR008;LEE BOTHA;Quantification;2;;;;0;212.00;USD;2047.28
4639;1685;Intertek Ghana Ltd (IC 51);12003215;6/30/2025;2025/6;Fritext;LEE BOTHA;SE-25-0642;1;;;;0;0.00;USD;0.00
4639;1685;Intertek Ghana Ltd (IC 51);12003215;6/30/2025;2025/6;EXT007;LEE BOTHA;DNA preparation Bulk seeds;1;;;;0;151.00;USD;1458.21
4639;1685;Intertek Ghana Ltd (IC 51);12003215;6/30/2025;2025/6;PCR003;LEE BOTHA;Qualitative test GMO;3;;;;0;28.20;USD;272.33
4639;1685;Intertek Ghana Ltd (IC 51);12003215;6/30/2025;2025/6;PCR008;LEE BOTHA;Quantification;2;;;;0;212.00;USD;2047.28
4642;1685;Intertek Ghana Ltd (IC 51);12003214;6/30/2025;2025/6;Fritext;LEE BOTHA;SE-25-0659;1;;;;0;0.00;USD;0.00
4642;1685;Intertek Ghana Ltd (IC 51);12003214;6/30/2025;2025/6;EXT007;LEE BOTHA;DNA preparation Bulk seeds;2;;;;0;302.00;USD;2916.41
4642;1685;Intertek Ghana Ltd (IC 51);12003214;6/30/2025;2025/6;PCR003;LEE BOTHA;Qualitative test GMO;6;;;;0;56.40;USD;544.65
3420;;USDA-ARS, Cropping Systems Research Lab;12003109;4/29/2025;2025/4;Fritext;Jacobo.Sanchez@usda.;SE-24-0311, 3 plates Sorghum, 10 SNP;1;;;;0;0.00;USD;0.00
3420;;USDA-ARS, Cropping Systems Research Lab;12003109;4/29/2025;2025/4;SNP01;Jacobo.Sanchez@usda.;SNP-genotyping routine test;384;;;;0;1152.00;USD;12200.83
3420;;USDA-ARS, Cropping Systems Research Lab;12003109;4/29/2025;2025/4;Fritext;Jacobo.Sanchez@usda.;Payment link to Jacobo.Sanchez@usda.gov;1;;;;0;0.00;USD;0.00
4765;4143;SATUS AGER CHILE SpA;12003371;7/29/2025;2025/7;Lab No;Lorena Ramírez Moscoso;SE-25-0415;1;;;;0;0.00;USD;0.00
4765;4143;SATUS AGER CHILE SpA;12003371;7/29/2025;2025/7;PP001;Lorena Ramírez Moscoso;DNA-preparation - bulk 1;3;;;;0;516.00;USD;4900.45
4765;4143;SATUS AGER CHILE SpA;12003371;7/29/2025;2025/7;QLB03;Lorena Ramírez Moscoso;Qualitative test - GM;21;;;;0;336.00;USD;3190.99
4766;4143;SATUS AGER CHILE SpA;12003370;7/29/2025;2025/7;Lab No;Lorena Ramírez Moscoso;SE-25-0584;1;;;;0;0.00;USD;0.00
4766;4143;SATUS AGER CHILE SpA;12003370;7/29/2025;2025/7;PP001;Lorena Ramírez Moscoso;DNA-preparation - bulk 1;6;;;;0;1032.00;USD;9800.90
4766;4143;SATUS AGER CHILE SpA;12003370;7/29/2025;2025/7;QLB03;Lorena Ramírez Moscoso;Qualitative test - GM;42;;;;0;672.00;USD;6381.98
4473;4013;Jordbruksverket, Växtregelenheten;12003172;5/29/2025;2025/5;Fritext;Elisabeth Lundqvist;S00197, 1 potato (not combo);1;;;;0;0.00;SEK;0.00
4473;4013;Jordbruksverket, Växtregelenheten;12003172;5/29/2025;2025/5;TPS004;Elisabeth Lundqvist;Ralstonia and Clavibacter, 200 tubers;1;;;;0;1900.00;SEK;1900.00
4473;4013;Jordbruksverket, Växtregelenheten;12003172;5/29/2025;2025/5;XX050;Elisabeth Lundqvist;Accelerated turnaround time Express;1;;;;0;475.00;SEK;475.00
4540;448;BASF SA;12003198;5/30/2025;2025/5;Lab No;Dieter Rothier;SE-25-0460;1;;;;0;0.00;EUR;0.00
4540;448;BASF SA;12003198;5/30/2025;2025/5;Fritext;Dieter Rothier;100x2 plates Rice;1;;;;0;0.00;EUR;0.00
4540;448;BASF SA;12003198;5/30/2025;2025/5;SPB07;Dieter Rothier;Sampling seeds plate;200;;;;0;1400.00;EUR;15316.00
4540;448;BASF SA;12003198;5/30/2025;2025/5;PP006;Dieter Rothier;DNA-preparation - 96w plate;200;;;;0;26000.00;EUR;284440.00
4540;448;BASF SA;12003198;5/30/2025;2025/5;QTS02;Dieter Rothier;Zygosity test - KASP chemistry;400;;;;0;8000.00;EUR;87520.00
4540;448;BASF SA;12003198;5/30/2025;2025/5;Project No;Dieter Rothier;BASF Supply Chain- Rice Brazil;1;;;;0;0.00;EUR;0.00
4540;448;BASF SA;12003198;5/30/2025;2025/5;Fritext;Dieter Rothier;"Invoice to: dieter.rothier@basf.com; ice_eu2@basf.com";1;;;;0;0.00;EUR;0.00
4751;3934;BASF SA;12003293;7/28/2025;2025/7;Fritext;Mariana Peil Ceolin;SE-25-0651 144x2 pl Rice;1;;;;0;0.00;EUR;0.00
4751;3934;BASF SA;12003293;7/28/2025;2025/7;SPB07;Mariana Peil Ceolin;Sampling seeds plate;288;;;;0;2016.00;EUR;22401.79
4751;3934;BASF SA;12003293;7/28/2025;2025/7;PP006;Mariana Peil Ceolin;DNA-preparation - 96w plate;288;;;;0;37440.00;EUR;416033.28
4751;3934;BASF SA;12003293;7/28/2025;2025/7;QTS02;Mariana Peil Ceolin;Zygosity test - KASP chemistry;576;;;;0;11520.00;EUR;128010.24
4658;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003290;6/29/2025;2025/6;Lab No;c.mukankusi@cgiar.org;SE-25-0261, 16 plates;1;;;;0;0.00;USD;0.00
4658;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003290;6/29/2025;2025/6;EXD16;c.mukankusi@cgiar.org;DArTag Routine 1K;1536;;;;0;18432.00;USD;175048.70
4658;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003290;6/29/2025;2025/6;ADS005;c.mukankusi@cgiar.org;Administration fee shipment, incl. emballage;1;;;;0;66.00;USD;626.80
4658;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003290;6/29/2025;2025/6;ADS008;c.mukankusi@cgiar.org;Shipment actual costs;1;;;;0;255.50;USD;2426.48
4658;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003290;6/29/2025;2025/6;Fritext;c.mukankusi@cgiar.org;Order contact: a.m.ssekamate@cgiar.org;1;;;;0;0.00;USD;0.00
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;Lab No;c.mukankusi@cgiar.org;SE-25-0262, 11 plates (3x4 price);1;;;;0;0.00;USD;0.00
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;EXD01;c.mukankusi@cgiar.org;DArTag Routine 1K;1152;;;;0;14976.00;USD;142227.07
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;Lab No;c.mukankusi@cgiar.org;SE-25-0263, 32 plates;1;;;;0;0.00;USD;0.00
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;EXD16;c.mukankusi@cgiar.org;DArTag Routine 1K;3072;;;;0;36864.00;USD;350097.41
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;Fritext;c.mukankusi@cgiar.org;Orders were shipped together;1;;;;0;0.00;USD;0.00
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;ADS005;c.mukankusi@cgiar.org;Administration fee shipment, incl. emballage;1;;;;0;66.00;USD;626.80
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;ADS008;c.mukankusi@cgiar.org;Shipment actual costs;1;;;;0;321.00;USD;3048.54
4659;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003289;6/29/2025;2025/6;Fritext;c.mukankusi@cgiar.org;Order contact: a.m.ssekamate@cgiar.org;1;;;;0;0.00;USD;0.00
4660;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003288;6/29/2025;2025/6;Lab No;c.mukankusi@cgiar.org;SE-25-0330, 6 plates;1;;;;0;0.00;USD;0.00
4660;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003288;6/29/2025;2025/6;EXD01;c.mukankusi@cgiar.org;DArTag Routine 1K (4 pl price);384;;;;0;4992.00;USD;47409.02
4660;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003288;6/29/2025;2025/6;EXD01;c.mukankusi@cgiar.org;DArTag Routine 1K (2 pl price);188;;;;0;3196.00;USD;30352.41
4660;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003288;6/29/2025;2025/6;ADS005;c.mukankusi@cgiar.org;Administration fee shipment, incl. emballage;1;;;;0;66.00;USD;626.80
4660;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003288;6/29/2025;2025/6;ADS008;c.mukankusi@cgiar.org;Shipment actual costs;1;;;;0;240.00;USD;2279.28
4660;4230;International Center for Tropical Agriculture, CIAT (Uganda);12003288;6/29/2025;2025/6;Fritext;c.mukankusi@cgiar.org;Order contact: damy.we@gmail.com;1;;;;0;0.00;USD;0.00
4436;3915;Nunhems Netherlands B.V;12003155;5/20/2025;2025/5;Fritext;Jojanne Peters;SE-25-0056;1;;;;0;0.00;EUR;0.00
4436;3915;Nunhems Netherlands B.V;12003155;5/20/2025;2025/5;ADS003;Jojanne Peters;Consulting service;1;;;;0;1800.00;EUR;19443.60
4437;3915;Nunhems Netherlands B.V;12003154;5/20/2025;2025/5;Fritext;Jojanne Peters, Goof Wijers;SE-25-0252;1;;;;0;0.00;EUR;0.00
4437;3915;Nunhems Netherlands B.V;12003154;5/20/2025;2025/5;EXT008;Jojanne Peters, Goof Wijers;DNA preparation Soil;17;;;;0;2006.00;EUR;21668.81
4437;3915;Nunhems Netherlands B.V;12003154;5/20/2025;2025/5;PCR005;Jojanne Peters, Goof Wijers;Qualitative test fungal and other pathogens;17;;;;0;187.00;EUR;2019.97
4527;3915;Nunhems Netherlands B.V;12003178;5/30/2025;2025/5;Fritext;Jojanne Peters, Goof Wijers;SE-25-0349;1;;;;0;0.00;EUR;0.00
4527;3915;Nunhems Netherlands B.V;12003178;5/30/2025;2025/5;EXT008;Jojanne Peters, Goof Wijers;DNA preparation Soil;19;;;;0;2242.00;EUR;24527.48
4527;3915;Nunhems Netherlands B.V;12003178;5/30/2025;2025/5;PCR005;Jojanne Peters, Goof Wijers;Qualitative test fungal and other pathogens;19;;;;0;209.00;EUR;2286.46
4663;4085;Innovative Seed Solutions (Brazil);12003314;7/28/2025;2025/7;Fritext;Fábio Fortes;SE-25-0479;1;;;;0;0.00;USD;0.00
4663;4085;Innovative Seed Solutions (Brazil);12003314;7/28/2025;2025/7;PP008;Fábio Fortes;DNA-extraction 1;3936;;;;0;8659.20;USD;82236.42
4663;4085;Innovative Seed Solutions (Brazil);12003314;7/28/2025;2025/7;SNP02;Fábio Fortes;SNP-genotyping routine <10 SNPs/plate;23616;;;;0;2833.92;USD;26913.74
4557;2386;Murdoch University;12003366;7/29/2025;2025/7;Lab No;Rajeev Varshney;SE-25-0472, 1 pl Wheat;1;;;;0;0.00;USD;0.00
4557;2386;Murdoch University;12003366;7/29/2025;2025/7;SNP001;Rajeev Varshney;SNP Assay Verification (KASP) per 1 Verification plate;21;;;;0;4074.00;USD;39342.62
4557;2386;Murdoch University;12003366;7/29/2025;2025/7;Fritext;Rajeev Varshney;Invoice to: rajeev.varshney@murdoch.edu.au;1;;;;0;0.00;USD;0.00
4722;2386;Murdoch University;12003382;7/29/2025;2025/7;Lab No;Rajeev Varshney;SE-25-0608, 1 Pl Barley 13 SNP;1;;;;0;0.00;USD;0.00
4722;2386;Murdoch University;12003382;7/29/2025;2025/7;SNP001;Rajeev Varshney;SNP Assay Verification (KASP) per 1 Verification plate;13;;;;0;2522.00;USD;23951.43
4722;2386;Murdoch University;12003382;7/29/2025;2025/7;Fritext;Rajeev Varshney;Invoice to: rajeev.varshney@murdoch.edu.au;1;;;;0;0.00;USD;0.00
4722;2386;Murdoch University;12003382;7/29/2025;2025/7;ADS014;Rajeev Varshney;Technical support;1;;;;0;364.00;USD;3456.91
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;Fritext;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";SE-25-0797, 50 plates and mats;1;;;;0;0.00;USD;0.00
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;ADS018;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Tissue plate and lid for sampling;50;;;;0;400.00;USD;4000.80
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;ADS005;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Administration fee shipment, incl. emballage;1;;;;0;66.00;USD;660.13
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;ADS008;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Shipment actual costs;1;;;;0;280.00;USD;2800.56
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;Fritext;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";SE-25-0796  DArTag 4 plates;1;;;;0;0.00;USD;0.00
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;EXT004;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";DNA preparation High molecular weight (Method A);1;;;;0;1363.00;USD;13632.73
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;OSV007;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";DArTag 4 plates;1;;;;0;4608.00;USD;46089.22
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;ADS001;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Aliquoting DNA;1;;;;0;80.00;USD;800.16
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;ADS002;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Additional quality control of DNA;1;;;;0;292.00;USD;2920.58
4735;4135;PT. BISI International, Tbk;12003292;7/28/2025;2025/7;ADS005;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Administration fee shipment, incl. emballage;1;;;;0;250.00;USD;2500.50
4457;4135;PT. BISI International, Tbk;12003091;4/10/2025;2025/4;Fritext;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";SE-25-0287, 50 plates and mats;1;;;;0;0.00;USD;0.00
4457;4135;PT. BISI International, Tbk;12003091;4/10/2025;2025/4;ADS018;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Tissue plate and lid for sampling;50;;;;0;400.00;USD;4000.80
4457;4135;PT. BISI International, Tbk;12003091;4/10/2025;2025/4;ADS005;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Administration fee shipment, incl. emballage;1;;;;0;66.00;USD;660.13
4457;4135;PT. BISI International, Tbk;12003091;4/10/2025;2025/4;ADS008;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Shipment actual costs;1;;;;0;280.00;USD;2800.56
4575;4135;PT. BISI International, Tbk;1100210;7/7/2025;2025/7;Fritext;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";SE-25-0287, 50 plates and mats;-1;;;;0;0.00;USD;0.00
4575;4135;PT. BISI International, Tbk;1100210;7/7/2025;2025/7;ADS018;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Tissue plate and lid for sampling;-50;;;;0;-400.00;USD;-4000.80
4575;4135;PT. BISI International, Tbk;1100210;7/7/2025;2025/7;ADS005;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Administration fee shipment, incl. emballage;-1;;;;0;-66.00;USD;-660.13
4575;4135;PT. BISI International, Tbk;1100210;7/7/2025;2025/7;ADS008;"ahmad.afifuddin@bisi.co.id; Ricco.Agusto@cp.co.id";Shipment actual costs;-1;;;;0;-280.00;USD;-2800.56
4780;1898;ISTA- International Seed Testing Association;12003393;7/30/2025;2025/7;Lab No;Nadine Ettel;SE-25-0403;1;;;;0;0.00;EUR;0.00
4780;1898;ISTA- International Seed Testing Association;12003393;7/30/2025;2025/7;Fritext;Nadine Ettel;QUOTATION: 240107-1423;1;;;;0;0.00;EUR;0.00
4780;1898;ISTA- International Seed Testing Association;12003393;7/30/2025;2025/7;ADS011;Nadine Ettel;Sample preparation/set of 8;35;;;;0;14070.00;EUR;156345.84
4446;4133;Nirsgården AB;12003105;4/29/2025;2025/4;Fritext;Per-Anders Roslund;SE-25-0274;1;;;;0;0.00;SEK;0.00
4446;4133;Nirsgården AB;12003105;4/29/2025;2025/4;TPS001;Per-Anders Roslund;Potato Package PV437, incl. DNA prep;2;;;;0;4234.00;SEK;4234.00
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;Fritext;hamed.altaweel@hytechseed.com;Prepayment order SE-25-0393;1;;;;0;0.00;USD;0.00
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;ADS010;hamed.altaweel@hytechseed.com;Sampling into plates and cutting embryo;1;;;;0;48.00;USD;480.10
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;EXT004;hamed.altaweel@hytechseed.com;DNA preparation High molecular weight (Method A);96;;;;0;384.00;USD;3840.77
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;ADS002;hamed.altaweel@hytechseed.com;Additional quality control of DNA;1;;;;0;82.00;USD;820.16
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;ADS001;hamed.altaweel@hytechseed.com;Aliquoting DNA;1;;;;0;23.00;USD;230.05
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;OSV005;hamed.altaweel@hytechseed.com;Administration fee - Other services;1;;;;0;76.00;USD;760.15
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;ADS005;hamed.altaweel@hytechseed.com;Administration fee shipment, incl. emballage;1;;;;0;100.00;USD;1000.20
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;ADS008;hamed.altaweel@hytechseed.com;Shipment actual costs;1;;;;0;150.00;USD;1500.30
4458;4114;Misr Hytech Seed International;12003092;4/24/2025;2025/4;OSV008;hamed.altaweel@hytechseed.com;Routine SNP analysis (DArTag technology);96;;;;0;1728.00;USD;17283.46
4558;4176;Lilla Rösjö Gård AB;12003266;6/30/2025;2025/6;Fritext;Egil Persson;SE-25-0419;1;;;;0;0.00;SEK;0.00
4558;4176;Lilla Rösjö Gård AB;12003266;6/30/2025;2025/6;EXT008;Egil Persson;DNA preparation Soil;12;;;;0;19932.00;SEK;19932.00
4558;4176;Lilla Rösjö Gård AB;12003266;6/30/2025;2025/6;PCR005;Egil Persson;Qualitative test fungal and other pathogens;36;;;;0;4680.00;SEK;4680.00
4643;4163;DSV FRØ DANMARK A/S;12003235;6/30/2025;2025/6;Fritext;Dorthe Kappel;SE-25-0437;1;;;;0;0.00;EUR;0.00
4643;4163;DSV FRØ DANMARK A/S;12003235;6/30/2025;2025/6;EXT008;Dorthe Kappel;DNA preparation Soil;1;;;;0;145.00;EUR;1581.52
4643;4163;DSV FRØ DANMARK A/S;12003235;6/30/2025;2025/6;PCR009;Dorthe Kappel;Quantification of pathogens;1;;;;0;40.00;EUR;436.28
4519;4152;Morells Lantbruk AB;12003127;5/20/2025;2025/5;Fritext;Lars Morell;SE-25-0317;1;;;;0;0.00;SEK;0.00
4519;4152;Morells Lantbruk AB;12003127;5/20/2025;2025/5;TPS003;Lars Morell;Potato Package PV437, PF171, incl. DNA prep;1;;;;0;2684.00;SEK;2684.00
4520;4171;Henrik berg;12003126;5/20/2025;2025/5;Fritext;Henrik Berg;SE-25-0414;1;;;;0;0.00;SEK;0.00
4520;4171;Henrik berg;12003126;5/20/2025;2025/5;QTB06;Henrik Berg;Quantitative test clubroot (2 subsamples (A+B));1;;;;0;2417.00;SEK;2417.00
4578;2299;Federacion Nacional de Cafeteros de Colombia (Cenicafe);12003203;6/18/2025;2025/6;Lab No;Santiago Benjumea Valencia;SE-25-0550;1;;;;0;0.00;USD;0.00
4578;2299;Federacion Nacional de Cafeteros de Colombia (Cenicafe);12003203;6/18/2025;2025/6;EXT001;Santiago Benjumea Valencia;DNA preparation standard high-throughput;384;;;;0;979.20;USD;9456.13
4578;2299;Federacion Nacional de Cafeteros de Colombia (Cenicafe);12003203;6/18/2025;2025/6;SNP002;Santiago Benjumea Valencia;Routine SNP analysis (KASP technology);15744;;;;0;2046.72;USD;19765.18
4578;2299;Federacion Nacional de Cafeteros de Colombia (Cenicafe);12003203;6/18/2025;2025/6;PTU009;Santiago Benjumea Valencia;Plate quantity (4 -7) 30 % surcharge;1;;;;0;907.78;USD;8766.43
4604;4217;GUNNARSONS JORDBRUK AB;12003243;6/30/2025;2025/6;Fritext;Albin Gunnarson;SE-25-0552;1;;;;0;0.00;SEK;0.00
4604;4217;GUNNARSONS JORDBRUK AB;12003243;6/30/2025;2025/6;TPS006;Albin Gunnarson;Soil Package club root, incl. DNA prep;2;;;;0;3490.00;SEK;3490.00
4767;4225;Zasco BV;12003403;7/31/2025;2025/7;Lab No;Daniëlle Keijsers;SE-25-0581;1;;;;0;0.00;EUR;0.00
4767;4225;Zasco BV;12003403;7/31/2025;2025/7;EXT007;Daniëlle Keijsers;DNA preparation Bulk seeds;1;;;;0;163.00;EUR;1811.26
4767;4225;Zasco BV;12003403;7/31/2025;2025/7;PCR003;Daniëlle Keijsers;Qualitative test GMO;3;;;;0;36.00;EUR;400.03
4768;3208;Agrimina Agrosciences SA;12003369;7/29/2025;2025/7;Lab No;Peggy Verykaki;SE-25-0684;1;;;;0;0.00;EUR;0.00
4768;3208;Agrimina Agrosciences SA;12003369;7/29/2025;2025/7;EXT007;Peggy Verykaki;DNA preparation Bulk seeds;1;;;;0;163.00;EUR;1811.26
4768;3208;Agrimina Agrosciences SA;12003369;7/29/2025;2025/7;PCR003;Peggy Verykaki;Qualitative test GMO;2;;;;0;24.00;EUR;266.69
4618;462;BASF Portugesa S.A.;12003322;7/28/2025;2025/7;Fritext;Martina Govoni;SE-25-0473;1;;;;0;0.00;EUR;0.00
4618;462;BASF Portugesa S.A.;12003322;7/28/2025;2025/7;SPB06;Martina Govoni;Subsampling seeds Bulk;6;;;;0;42.00;EUR;466.70
4618;462;BASF Portugesa S.A.;12003322;7/28/2025;2025/7;PP001;Martina Govoni;DNA-preparation - bulk 1;6;;;;0;618.00;EUR;6867.22
4618;462;BASF Portugesa S.A.;12003322;7/28/2025;2025/7;QLB12;Martina Govoni;Qualitative test BB;24;;;;0;168.00;EUR;1866.82
4619;462;BASF Portugesa S.A.;12003321;7/28/2025;2025/7;Fritext;Martina Govoni;SE-25-0474;1;;;;0;0.00;EUR;0.00
4619;462;BASF Portugesa S.A.;12003321;7/28/2025;2025/7;SPB07;Martina Govoni;Sampling seeds plate;4;;;;0;28.00;EUR;311.14
4619;462;BASF Portugesa S.A.;12003321;7/28/2025;2025/7;PP006;Martina Govoni;DNA-preparation - 96w plate;4;;;;0;520.00;EUR;5778.24
4619;462;BASF Portugesa S.A.;12003321;7/28/2025;2025/7;QLB12;Martina Govoni;Qualitative test BB;16;;;;0;320.00;EUR;3555.84
4669;4257;Solhäll Agro AB;12003359;7/29/2025;2025/7;Fritext;Otto Persson;SE-25-0660;1;;;;0;0.00;SEK;0.00
4669;4257;Solhäll Agro AB;12003359;7/29/2025;2025/7;TPC004;Otto Persson;Soil Campaign package club root, incl. DNA prep;3;;;;0;5250.00;SEK;5250.00
4668;4254;BJÖRNDAHL, ERIK GUSTAF;12003360;7/29/2025;2025/7;Fritext;Emil Björndahl;SE-25-0657;1;;;;0;0.00;SEK;0.00
4668;4254;BJÖRNDAHL, ERIK GUSTAF;12003360;7/29/2025;2025/7;TPC004;Emil Björndahl;Soil Campaign package club root, incl. DNA prep;1;;;;0;1750.00;SEK;1750.00
